node,lng,lat
4410,-122.4186146,37.7802716
4411,-122.4187253,37.7807775
4412,-122.419005,37.7821738
4413,-122.4191918,37.7831061
4414,-122.4193813,37.7840364
4415,-122.4197566,37.7859027
4416,-122.420227,37.7882317
4417,-122.4205089,37.7896296
4418,-122.4210673,37.7923918
4419,-122.4212453,37.7932708
4420,-122.4214222,37.7941447
4421,-122.4216015,37.7950277
4422,-122.4217864,37.7959543
4423,-122.4221665,37.7978339
4424,-122.4227305,37.8006226
4425,-122.4229211,37.8015644
4426,-122.4236702,37.8052887
4427,-122.431412,37.74663
4428,-122.4380346,37.7462667
4429,-122.4392469,37.7461883
4430,-122.4794371,37.791411
4431,-122.4565677,37.7561117
4432,-122.384782,37.735559
4433,-122.409693,37.733046
4434,-122.409432,37.732503
4435,-122.3995154,37.7969423
4436,-122.3996863,37.797807
4437,-122.3998726,37.7987366
4438,-122.4002641,37.8006154
4439,-122.3986103,37.7924133
4440,-122.3991785,37.7951996
4441,-122.4742225,37.7360463
4442,-122.3878223,37.7427402
4443,-122.3866063,37.7419095
4444,-122.3810023,37.7387263
4445,-122.3878647,37.7426271
4446,-122.3921927,37.7451062
4447,-122.394069,37.7461709
4448,-122.395959,37.7472089
4449,-122.3972836,37.7496945
4450,-122.4244949,37.7360057
4451,-122.4231553,37.735942
4452,-122.4201702,37.7357847
4453,-122.4416502,37.7172143
4454,-122.4410845,37.7164174
4455,-122.4402971,37.7160072
4456,-122.439485,37.7156435
4457,-122.4386775,37.7152828
4458,-122.4378544,37.7149132
4459,-122.4370468,37.7145441
4460,-122.4363064,37.7142073
4461,-122.4354116,37.7138133
4462,-122.4337358,37.7131135
4463,-122.4451479,37.7200957
4464,-122.4466136,37.7207226
4465,-122.450113,37.7221237
4466,-122.4517034,37.7230714
4467,-122.4239308,37.7729445
4468,-122.4288182,37.7723258
4469,-122.4304612,37.7721133
4470,-122.4321098,37.7719064
4471,-122.4337515,37.7716964
4472,-122.4353964,37.7714878
4473,-122.4370175,37.7712812
4474,-122.440359,37.7708551
4475,-122.4420198,37.7706435
4476,-122.4433358,37.7704757
4477,-122.44536,37.7702176
4478,-122.4469519,37.7700148
4479,-122.448594,37.7698043
4480,-122.4502349,37.769594
4481,-122.450729,37.7695307
4482,-122.451882,37.7693851
4483,-122.4535543,37.7691741
4484,-122.4661567,37.7410713
4485,-122.3935945,37.7294215
4486,-122.3953968,37.7296721
4487,-122.3964095,37.7298101
4488,-122.397177,37.72991
4489,-122.3973622,37.7299323
4490,-122.398074,37.730037
4491,-122.4132328,37.7493366
4492,-122.4036218,37.7249808
4493,-122.4055961,37.7244684
4494,-122.4095378,37.7234369
4495,-122.4105174,37.7231757
4496,-122.4114964,37.7229155
4497,-122.412487,37.7226592
4498,-122.4112148,37.741395
4499,-122.4101018,37.7417557
4500,-122.4100962,37.7427405
4501,-122.4143949,37.7424617
4502,-122.4351858,37.8038277
4503,-122.4355616,37.8056969
4504,-122.4282771,37.7696412
4505,-122.4284446,37.7704566
4506,-122.4285374,37.7709271
4507,-122.4286288,37.7713905
4508,-122.4287217,37.7718492
4509,-122.4290069,37.7732576
4510,-122.4293832,37.7751213
4511,-122.4294773,37.7755858
4512,-122.4296143,37.7770036
4513,-122.4299907,37.7788634
4514,-122.4303684,37.7807294
4515,-122.4305572,37.7816623
4516,-122.4307453,37.7825915
4517,-122.4320179,37.7881668
4518,-122.4325756,37.7909296
4519,-122.4327487,37.7918067
4520,-122.4329307,37.7926833
4521,-122.4331067,37.7935644
4522,-122.4332948,37.7944887
4523,-122.4342419,37.7991698
4524,-122.4343365,37.7996378
4525,-122.4344311,37.8001056
4526,-122.4037967,37.7673225
4527,-122.4036662,37.7660239
4528,-122.40306,37.7596214
4529,-122.4028192,37.7570482
4530,-122.4025654,37.7545227
4531,-122.402232,37.7506056
4532,-122.4020865,37.7494093
4533,-122.490585,37.7862764
4534,-122.4902473,37.7817784
4535,-122.4898346,37.7760632
4536,-122.4896997,37.774196
4537,-122.4889312,37.7630516
4538,-122.4886701,37.7593204
4539,-122.4878873,37.7481317
4540,-122.4874958,37.7425362
4541,-122.4873653,37.7406701
4542,-122.4872352,37.7388103
4543,-122.4875392,37.7376378
4544,-122.401595,37.714856
4545,-122.402577,37.717254
4546,-122.403071,37.718465
4547,-122.403569,37.719664
4548,-122.4060934,37.7256688
4549,-122.4075822,37.7292665
4550,-122.4080838,37.7304679
4551,-122.4061061,37.7309802
4552,-122.4056105,37.7297855
4553,-122.4041189,37.7261837
4554,-122.4016174,37.7201841
4555,-122.401122,37.71898
4556,-122.4006351,37.7177792
4557,-122.4987591,37.7805398
4558,-122.3811648,37.731395
4559,-122.4050568,37.7877685
4560,-122.4051523,37.788237
4561,-122.4057597,37.7915047
4562,-122.4062291,37.793828
4563,-122.4063174,37.7942666
4564,-122.4064948,37.7951483
4565,-122.406672,37.7960288
4566,-122.4068491,37.7969087
4567,-122.4070333,37.7978241
4568,-122.4074144,37.7997187
4569,-122.407968,37.8025062
4570,-122.4081617,37.803444
4571,-122.4085982,37.8056147
4572,-122.4089196,37.8071736
4573,-122.4793543,37.7711008
4574,-122.479471,37.7710652
4575,-122.4817567,37.7718375
4576,-122.4773653,37.7663182
4577,-122.4795582,37.7713381
4578,-122.4404486,37.7201279
4579,-122.3983581,37.797093
4580,-122.3982058,37.7963683
4581,-122.411504,37.7655544
4582,-122.4107799,37.7591436
4583,-122.4103937,37.7559509
4584,-122.4102399,37.7543525
4585,-122.4097813,37.7495561
4586,-122.409662,37.7483001
4587,-122.4094918,37.7476006
4588,-122.408887,37.7467763
4589,-122.410669,37.742192
4590,-122.3998333,37.7822132
4591,-122.4375187,37.7399654
4592,-122.4495894,37.7393061
4593,-122.4504486,37.7393373
4594,-122.4223162,37.7736273
4595,-122.4224133,37.7740963
4596,-122.4228096,37.7759583
4597,-122.4229027,37.7764217
4598,-122.4235632,37.7796841
4599,-122.4242192,37.782947
4600,-122.4243124,37.7834094
4601,-122.4251593,37.7876057
4602,-122.4254412,37.7890027
4603,-122.4263457,37.7935315
4604,-122.4267184,37.7953246
4605,-122.4270992,37.7972065
4606,-122.4276625,37.800006
4607,-122.4278519,37.8009432
4608,-122.4759686,37.7300819
4609,-122.4758328,37.7255001
4610,-122.4885701,37.7347941
4611,-122.391621,37.7457367
4612,-122.4597517,37.7318657
4613,-122.3949513,37.7918524
4614,-122.396821,37.727347
4615,-122.3979029,37.7283167
4616,-122.396734,37.727968
4617,-122.400022,37.732311
4618,-122.4766974,37.7975576
4619,-122.4761628,37.798543
4620,-122.4759403,37.7989904
4621,-122.4733682,37.7875044
4622,-122.4745961,37.7878327
4623,-122.4056471,37.7383045
4624,-122.4056328,37.7353461
4625,-122.4054871,37.7342584
4626,-122.4533588,37.7567409
4627,-122.4975031,37.7626732
4628,-122.497242,37.7589418
4629,-122.4986848,37.7795186
4630,-122.4984047,37.7756728
4631,-122.4982688,37.7738059
4632,-122.4960682,37.7421586
4633,-122.4959376,37.7402918
4634,-122.4958073,37.7384285
4635,-122.4955475,37.7347133
4636,-122.4750033,37.7636666
4637,-122.474743,37.7599352
4638,-122.473946,37.7487465
4639,-122.4735584,37.7431501
4640,-122.4734258,37.7412843
4641,-122.4732986,37.7394194
4642,-122.4766369,37.7867948
4643,-122.4763206,37.7824114
4644,-122.4759083,37.7766949
4645,-122.4757738,37.77483
4646,-122.443952,37.713362
4647,-122.44332,37.711909
4648,-122.443192,37.711944
4649,-122.4272471,37.7638065
4650,-122.4221263,37.735173
4651,-122.4445657,37.7664263
4652,-122.4318599,37.7346236
4653,-122.4407763,37.7279587
4654,-122.4420117,37.7285253
4655,-122.47962,37.793371
4656,-122.381767,37.737466
4657,-122.383189,37.738078
4658,-122.4555424,37.7813692
4659,-122.4723766,37.7346629
4660,-122.4731891,37.7337425
4661,-122.421391,37.749962
4662,-122.4827502,37.7821192
4663,-122.4823361,37.7764033
4664,-122.4822009,37.7745374
4665,-122.4798691,37.7410008
4666,-122.4797385,37.7391377
4667,-122.4814325,37.7633827
4668,-122.481171,37.7596515
4669,-122.4792502,37.7325531
4670,-122.3899833,37.7552713
4671,-122.3894811,37.7501727
4672,-122.3904766,37.7604214
4673,-122.3902368,37.7578228
4674,-122.3902006,37.7573812
4675,-122.4673076,37.7371337
4676,-122.4661179,37.736692
4677,-122.464944,37.7360575
4678,-122.4644992,37.7353432
4679,-122.4644508,37.7346564
4680,-122.4641788,37.7357384
4681,-122.4008211,37.7877045
4682,-122.4005089,37.7874553
4683,-122.4742596,37.7240837
4684,-122.4745384,37.7212419
4685,-122.5017911,37.7624839
4686,-122.5015291,37.7587526
4687,-122.5007436,37.7475619
4688,-122.5003505,37.7419705
4689,-122.50022,37.7401029
4690,-122.5000893,37.7382397
4691,-122.5000955,37.7349132
4692,-122.5031003,37.7811812
4693,-122.5026903,37.7754772
4694,-122.5025561,37.7736107
4695,-122.4725386,37.7825849
4696,-122.4721275,37.7768664
4697,-122.4719935,37.7750021
4698,-122.444891,37.713641
4699,-122.446213,37.714701
4700,-122.3769469,37.8265791
4701,-122.3751717,37.8259004
4702,-122.4635187,37.714305
4703,-122.4644228,37.714297
4704,-122.466219,37.714285
4705,-122.4689151,37.7142649
4706,-122.4704846,37.7142769
4707,-122.4629267,37.740055
4708,-122.4633397,37.7380508
4709,-122.4631499,37.7370238
4710,-122.449357,37.7366835
4711,-122.41158,37.7124757
4712,-122.4281323,37.7278517
4713,-122.4292968,37.7262873
4714,-122.4304684,37.7247343
4715,-122.4316491,37.7231792
4716,-122.4328201,37.7216254
4717,-122.4339971,37.7200736
4718,-122.4363473,37.7169563
4719,-122.4329355,37.7271838
4720,-122.4125602,37.7667872
4721,-122.4124287,37.7654937
4722,-122.411598,37.7590933
4723,-122.4112874,37.7558965
4724,-122.4111361,37.7542945
4725,-122.4106785,37.7494951
4726,-122.4105635,37.7482809
4727,-122.4104987,37.7473614
4728,-122.4106414,37.746952
4729,-122.410474,37.745298
4730,-122.410441,37.744918
4731,-122.410389,37.744325
4732,-122.4152371,37.7257655
4733,-122.4083316,37.7158418
4734,-122.4097493,37.7119549
4735,-122.4069917,37.7184912
4736,-122.4385538,37.7339108
4737,-122.438799,37.7330938
4738,-122.4380951,37.7354288
4739,-122.422853,37.764859
4740,-122.423281,37.7664728
4741,-122.4231196,37.7648432
4742,-122.4732864,37.799326
4743,-122.4843017,37.7212011
4744,-122.4847121,37.7209466
4745,-122.484755,37.7198454
4746,-122.4833191,37.7154875
4747,-122.48464,37.7198419
4748,-122.408613,37.745129
4749,-122.4317912,37.7273133
4750,-122.4328718,37.7258779
4751,-122.4340489,37.7243195
4752,-122.4352214,37.7227698
4753,-122.4364018,37.7212151
4754,-122.4387853,37.7181163
4755,-122.4459415,37.7691898
4756,-122.4015831,37.7871025
4757,-122.3961332,37.7308257
4758,-122.508221,37.7622
4759,-122.507173,37.747278
4760,-122.5093885,37.7789763
4761,-122.5091543,37.776143
4762,-122.5089792,37.7733182
4763,-122.4015296,37.7379996
4764,-122.4131797,37.7329785
4765,-122.458969,37.7291833
4766,-122.4596237,37.7295753
4767,-122.4604913,37.7351858
4768,-122.4615778,37.734772
4769,-122.4428142,37.7696941
4770,-122.4451431,37.7692913
4771,-122.4467651,37.7690851
4772,-122.4475846,37.76898
4773,-122.4484075,37.7688744
4774,-122.450541,37.7686019
4775,-122.451695,37.7684545
4776,-122.4533691,37.7682592
4777,-122.4302733,37.771181
4778,-122.4319208,37.770971
4779,-122.4327415,37.7708664
4780,-122.4335629,37.7707618
4781,-122.4344219,37.7706523
4782,-122.4378271,37.7702178
4783,-122.4237428,37.7720129
4784,-122.3951714,37.7449206
4785,-122.395732,37.744296
4786,-122.3963162,37.7436346
4787,-122.3991277,37.7405386
4788,-122.399818,37.7399798
4789,-122.4002582,37.7392871
4790,-122.46866,37.721657
4791,-122.46773,37.7235086
4792,-122.4673411,37.7255754
4793,-122.4088821,37.759259
4794,-122.4085132,37.7560605
4795,-122.4083607,37.7544628
4796,-122.4079073,37.7496631
4797,-122.4079037,37.74833
4798,-122.4072797,37.7474406
4799,-122.4068538,37.7474765
4800,-122.4053087,37.746178
4801,-122.4512169,37.7456143
4802,-122.4445061,37.7470368
4803,-122.46995,37.736185
4804,-122.4708611,37.7354577
4805,-122.46989,37.7361359
4806,-122.4611163,37.740353
4807,-122.4592338,37.7405618
4808,-122.458702,37.7406389
4809,-122.4542995,37.7440364
4810,-122.4458926,37.7467979
4811,-122.4486638,37.7465373
4812,-122.4437188,37.7501647
4813,-122.4433082,37.7500321
4814,-122.457503,37.7409822
4815,-122.4557803,37.7420917
4816,-122.4518513,37.7455425
4817,-122.388158,37.7669901
4818,-122.387583,37.7605614
4819,-122.38708,37.7554463
4820,-122.3865986,37.7503648
4821,-122.4078674,37.7855002
4822,-122.4089965,37.7910927
4823,-122.4095539,37.7938585
4824,-122.4097375,37.79474
4825,-122.4099192,37.7956188
4826,-122.4100935,37.7965025
4827,-122.410275,37.7974095
4828,-122.4106607,37.7993094
4829,-122.4112182,37.8020919
4830,-122.4114091,37.8030392
4831,-122.4121604,37.8067678
4832,-122.4662024,37.7129444
4833,-122.46622,37.7161203
4834,-122.4720646,37.7288033
4835,-122.4722648,37.7288085
4836,-122.4742346,37.7268962
4837,-122.4724382,37.7255653
4838,-122.472948,37.7881525
4839,-122.4733535,37.7884735
4840,-122.4196078,37.7350431
4841,-122.4897032,37.7312116
4842,-122.393243,37.732616
4843,-122.394127,37.732743
4844,-122.3946444,37.7329482
4845,-122.3999552,37.7118221
4846,-122.400311,37.7108773
4847,-122.400651,37.7099762
4848,-122.493462,37.7816322
4849,-122.4930478,37.7759173
4850,-122.4929125,37.7740497
4851,-122.4921457,37.7629097
4852,-122.4918844,37.7591784
4853,-122.491101,37.7479901
4854,-122.4907092,37.7423946
4855,-122.4905786,37.7405284
4856,-122.4904483,37.7386677
4857,-122.44249,37.715716
4858,-122.4433013,37.7150757
4859,-122.444325,37.714087
4860,-122.4468,37.712161
4861,-122.3953267,37.760083
4862,-122.38203,37.733373
4863,-122.382609,37.732898
4864,-122.403555,37.718337
4865,-122.4037808,37.7175645
4866,-122.4494524,37.7632084
4867,-122.450893,37.7630256
4868,-122.4522533,37.7628529
4869,-122.4812707,37.7378101
4870,-122.4483885,37.7353501
4871,-122.4484411,37.7338151
4872,-122.444818,37.7205988
4873,-122.445495,37.7208528
4874,-122.4420293,37.7293468
4875,-122.4420369,37.7307253
4876,-122.4420459,37.7323569
4877,-122.4420364,37.7330995
4878,-122.4420263,37.7337986
4879,-122.4410957,37.7349852
4880,-122.4073681,37.8074622
4881,-122.4105214,37.806973
4882,-122.4154494,37.8063559
4883,-122.4170945,37.80615
4884,-122.4183879,37.8059809
4885,-122.4187769,37.8059563
4886,-122.4203838,37.8057276
4887,-122.4220485,37.8055043
4888,-122.4253969,37.8050749
4889,-122.4417618,37.8029899
4890,-122.4434316,37.8027772
4891,-122.4230517,37.743114
4892,-122.431022,37.742631
4893,-122.4340607,37.7424487
4894,-122.452072,37.7703201
4895,-122.451507,37.7675231
4896,-122.4514179,37.7656229
4897,-122.4512298,37.7646924
4898,-122.4504366,37.7607659
4899,-122.4528286,37.7740485
4900,-122.401268,37.732466
4901,-122.4009413,37.7307741
4902,-122.451262,37.7859823
4903,-122.4429632,37.7636804
4904,-122.4460949,37.7641896
4905,-122.4438855,37.7272514
4906,-122.4442771,37.7267434
4907,-122.3914187,37.7603758
4908,-122.391174,37.757768
4909,-122.3909362,37.7552216
4910,-122.3905816,37.7513903
4911,-122.3904641,37.7501562
4912,-122.3989063,37.7822304
4913,-122.4574321,37.7895703
4914,-122.4572526,37.7886914
4915,-122.4570732,37.7878097
4916,-122.4438884,37.7813674
4917,-122.4184523,37.7961869
4918,-122.429833,37.7827074
4919,-122.4300616,37.7826784
4920,-122.4111594,37.7850815
4921,-122.4128028,37.7848729
4922,-122.4144458,37.784664
4923,-122.4160916,37.7844547
4924,-122.4177356,37.7842457
4925,-122.4211432,37.7838112
4926,-122.4226652,37.7836174
4927,-122.4288368,37.7828342
4928,-122.4374661,37.7817369
4929,-122.4390886,37.7815306
4930,-122.4413544,37.7812425
4931,-122.4135594,37.7970294
4932,-122.4448534,37.7930193
4933,-122.4415418,37.7934405
4934,-122.4406921,37.7935486
4935,-122.4398743,37.7936526
4936,-122.4382262,37.7938622
4937,-122.4365844,37.794071
4938,-122.4349387,37.7942808
4939,-122.428363,37.7951168
4940,-122.4235452,37.7957303
4941,-122.4201353,37.79614
4942,-122.3975508,37.7993155
4943,-122.3987149,37.7988841
4944,-122.401068,37.7985851
4945,-122.4022446,37.7984353
4946,-122.4054982,37.79802
4947,-122.4086323,37.7976269
4948,-122.4107613,37.7973724
4949,-122.4152078,37.7968081
4950,-122.4168549,37.7965997
4951,-122.4192617,37.7960716
4952,-122.4282114,37.7572879
4953,-122.432407,37.75702
4954,-122.4034972,37.7879652
4955,-122.4115357,37.7869469
4956,-122.4131792,37.786738
4957,-122.4148222,37.7865291
4958,-122.4164691,37.7863197
4959,-122.4181115,37.7861108
4960,-122.4215126,37.7856832
4961,-122.4176635,37.7668039
4962,-122.4175654,37.7657651
4963,-122.4175037,37.7651935
4964,-122.416587,37.7555769
4965,-122.4164345,37.753977
4966,-122.3897575,37.7812476
4967,-122.3950705,37.7770727
4968,-122.3975766,37.7897816
4969,-122.395496,37.788117
4970,-122.395005,37.7877231
4971,-122.3939349,37.7868664
4972,-122.3633775,37.8138161
4973,-122.4362598,37.7323847
4974,-122.4397539,37.732368
4975,-122.4473166,37.7323333
4976,-122.4488873,37.7323306
4977,-122.4137528,37.7313182
4978,-122.4130091,37.7291772
4979,-122.4125027,37.7279789
4980,-122.4088258,37.7191126
4981,-122.4242794,37.7398586
4982,-122.432753,37.7330128
4983,-122.4214357,37.755275
4984,-122.421477,37.754466
4985,-122.4215193,37.7536576
4986,-122.4486788,37.7183759
4987,-122.447616,37.7194977
4988,-122.4458666,37.72164
4989,-122.4423947,37.7257925
4990,-122.4416086,37.7267315
4991,-122.4411192,37.7274455
4992,-122.4406201,37.7281929
4993,-122.440081,37.7289213
4994,-122.4395575,37.7292506
4995,-122.4509473,37.7155276
4996,-122.4555903,37.7115213
4997,-122.4582605,37.7090089
4998,-122.435671,37.7307208
4999,-122.4295881,37.7343687
5000,-122.4284855,37.7349779
5001,-122.422439,37.744759
5002,-122.4217265,37.7464187
5003,-122.46107,37.740895
5004,-122.4638205,37.7429327
5005,-122.3991456,37.780354
5006,-122.4720733,37.7551851
5007,-122.471602,37.754551
5008,-122.4056034,37.7986989
5009,-122.4121284,37.7935328
5010,-122.4066118,37.7083577
5011,-122.405248,37.7107006
5012,-122.3756144,37.8296534
5013,-122.3728298,37.829246
5014,-122.4635454,37.7179341
5015,-122.4644459,37.7179265
5016,-122.468941,37.7178883
5017,-122.46984,37.7178807
5018,-122.470737,37.7178731
5019,-122.4716595,37.7178654
5020,-122.3851843,37.7340741
5021,-122.4108842,37.7093854
5022,-122.4567035,37.7638254
5023,-122.4191289,37.7467824
5024,-122.4099817,37.7473927
5025,-122.3916126,37.7838337
5026,-122.3919486,37.7835601
5027,-122.447993,37.7840272
5028,-122.4479446,37.7837887
5029,-122.400153,37.7205732
5030,-122.3991519,37.7156831
5031,-122.4240247,37.7734125
5032,-122.4764374,37.7917104
5033,-122.4299507,37.7660703
5034,-122.4297945,37.7644367
5035,-122.384284,37.734577
5036,-122.4219931,37.7880061
5037,-122.4235157,37.7878143
5038,-122.4185811,37.7884406
5039,-122.4217567,37.7880375
5040,-122.434264,37.7697914
5041,-122.372006,37.729874
5042,-122.3757873,37.7320175
5043,-122.378354,37.73347
5044,-122.3888391,37.7394243
5045,-122.4219374,37.7313159
5046,-122.4224612,37.7292655
5047,-122.4264159,37.7185646
5048,-122.4275961,37.7170076
5049,-122.4283357,37.7160097
5050,-122.4409635,37.758159
5051,-122.4048092,37.7193211
5052,-122.427413,37.7345217
5053,-122.4276309,37.7330045
5054,-122.4020011,37.8032508
5055,-122.403175,37.8031053
5056,-122.4095769,37.8023011
5057,-122.4145075,37.8016939
5058,-122.4161503,37.8014871
5059,-122.4177988,37.801285
5060,-122.4194425,37.8010682
5061,-122.4210813,37.8008304
5062,-122.4244868,37.8004094
5063,-122.4260214,37.8002147
5064,-122.4293098,37.7997967
5065,-122.4358861,37.7989608
5066,-122.4375306,37.7987517
5067,-122.4391739,37.7985429
5068,-122.4408204,37.7983336
5069,-122.4424877,37.7981217
5070,-122.4457993,37.7977007
5071,-122.447177,37.7975256
5072,-122.395177,37.783461
5073,-122.3749588,37.7296686
5074,-122.455431,37.708821
5075,-122.4320806,37.7418107
5076,-122.4295381,37.7369251
5077,-122.4319887,37.7415217
5078,-122.4242447,37.7367513
5079,-122.4236498,37.7366816
5080,-122.4032337,37.7149653
5081,-122.4034508,37.7147923
5082,-122.4628384,37.7254938
5083,-122.4628968,37.7280605
5084,-122.4499886,37.7861237
5085,-122.4510161,37.7912173
5086,-122.4508526,37.7904058
5087,-122.4506756,37.7895278
5088,-122.4504985,37.7886491
5089,-122.483059,37.719793
5090,-122.4209912,37.7313132
5091,-122.4202029,37.7314538
5092,-122.4193026,37.7311767
5093,-122.4193896,37.7304333
5094,-122.4194168,37.7288265
5095,-122.4189188,37.7276286
5096,-122.4184214,37.7264345
5097,-122.4169237,37.7228292
5098,-122.43118,37.744245
5099,-122.5092904,37.7621528
5100,-122.5100409,37.7732699
5101,-122.3997849,37.7922611
5102,-122.4003318,37.7949983
5103,-122.4005077,37.7958741
5104,-122.4007017,37.7967813
5105,-122.4008803,37.7976612
5106,-122.4014431,37.8004632
5107,-122.447844,37.7660774
5108,-122.449976,37.7658062
5109,-122.4527774,37.76545
5110,-122.4194651,37.7627117
5111,-122.38559,37.735183
5112,-122.461245,37.7544951
5113,-122.46056,37.7550306
5114,-122.4355844,37.7724199
5115,-122.4367137,37.7780127
5116,-122.4369961,37.7794105
5117,-122.437089,37.7798739
5118,-122.437278,37.7808087
5119,-122.437882,37.7837953
5120,-122.4385959,37.7873277
5121,-122.4396873,37.7927278
5122,-122.4410093,37.799268
5123,-122.4420789,37.8045582
5124,-122.4421396,37.8048581
5125,-122.4432232,37.7646411
5126,-122.44221,37.771576
5127,-122.444474,37.7827977
5128,-122.4452199,37.7864855
5129,-122.445779,37.7892495
5130,-122.4459567,37.790128
5131,-122.4461343,37.7910059
5132,-122.4463122,37.7918854
5133,-122.447335,37.7984679
5134,-122.4425803,37.7734204
5135,-122.4429584,37.775306
5136,-122.4433987,37.7771594
5137,-122.443719,37.7790574
5138,-122.4496187,37.8027898
5139,-122.4482101,37.8042551
5140,-122.4388822,37.7371497
5141,-122.381795,37.73777
5142,-122.3830659,37.7383745
5143,-122.4528745,37.7193201
5144,-122.4525981,37.7200421
5145,-122.4427926,37.7828251
5146,-122.4435748,37.7866945
5147,-122.4441336,37.789459
5148,-122.4443112,37.7903372
5149,-122.4444889,37.7912162
5150,-122.4446665,37.7920947
5151,-122.4459875,37.7986309
5152,-122.447119,37.8042232
5153,-122.4405612,37.7717861
5154,-122.4409353,37.7736417
5155,-122.4413178,37.7755151
5156,-122.4416973,37.777378
5157,-122.4420538,37.7792716
5158,-122.4421798,37.7815393
5159,-122.4150416,37.7460507
5160,-122.4342202,37.7907202
5161,-122.4408248,37.78988
5162,-122.4471712,37.7890725
5163,-122.39474,37.7956094
5164,-122.3980104,37.7953396
5165,-122.4015163,37.7948561
5166,-122.402385,37.7947882
5167,-122.4047926,37.7944619
5168,-122.405689,37.7943458
5169,-122.406841,37.7942006
5170,-122.4079135,37.7940653
5171,-122.4128445,37.7934393
5172,-122.414487,37.7932301
5173,-122.4161325,37.7930204
5174,-122.4177731,37.7928114
5175,-122.4194224,37.7926013
5176,-122.4228258,37.7921662
5177,-122.4243593,37.7919736
5178,-122.4495393,37.7744675
5179,-122.44916,37.7725979
5180,-122.4460337,37.7587364
5181,-122.4470534,37.762877
5182,-122.4476567,37.7651455
5183,-122.448783,37.770739
5184,-122.441209,37.8046726
5185,-122.4596862,37.7377992
5186,-122.4150017,37.710053
5187,-122.370213,37.724862
5188,-122.4548128,37.7288147
5189,-122.4549981,37.7301176
5190,-122.4561106,37.7326892
5191,-122.4573184,37.7338307
5192,-122.4006535,37.7281743
5193,-122.4027752,37.7293361
5194,-122.392063,37.7233046
5195,-122.394009,37.724396
5196,-122.4824943,37.7217449
5197,-122.482966,37.7213176
5198,-122.4830239,37.7204499
5199,-122.483178,37.7179488
5200,-122.4832599,37.7165375
5201,-122.4018767,37.7966325
5202,-122.4044278,37.7963079
5203,-122.4051467,37.7962229
5204,-122.408269,37.7958275
5205,-122.4148412,37.7949885
5206,-122.4164878,37.7947777
5207,-122.4181234,37.7945655
5208,-122.4197763,37.794357
5209,-122.4231733,37.7939312
5210,-122.4247108,37.7937333
5211,-122.4345767,37.7924773
5212,-122.4411783,37.7916393
5213,-122.4475256,37.7908282
5214,-122.4218755,37.7268603
5215,-122.4179328,37.7278928
5216,-122.4169535,37.7281514
5217,-122.4159628,37.7284038
5218,-122.4149761,37.7286644
5219,-122.4139965,37.7289203
5220,-122.4120215,37.7294401
5221,-122.4348568,37.7246416
5222,-122.4332484,37.7239431
5223,-122.4324456,37.7235569
5224,-122.4308404,37.7227978
5225,-122.4300399,37.72241
5226,-122.429249,37.722026
5227,-122.4276403,37.7212633
5228,-122.426845,37.720882
5229,-122.42604,37.7204994
5230,-122.4223665,37.7280597
5231,-122.4139711,37.723608
5232,-122.4163302,37.7302747
5233,-122.4162408,37.7296131
5234,-122.4154674,37.7272065
5235,-122.4152437,37.7266941
5236,-122.4058727,37.7952265
5237,-122.3801528,37.7324364
5238,-122.3834362,37.7357633
5239,-122.3840664,37.7375386
5240,-122.3882861,37.7400517
5241,-122.397609,37.74535
5242,-122.4533691,37.7367421
5243,-122.4087264,37.7751889
5244,-122.4004526,37.7227992
5245,-122.3949302,37.7560482
5246,-122.3772397,37.8280152
5247,-122.3720387,37.8283487
5248,-122.370947,37.8288081
5249,-122.3697011,37.8293375
5250,-122.3685204,37.8298389
5251,-122.419444,37.7702305
5252,-122.4197717,37.7706376
5253,-122.462333,37.745879
5254,-122.4646391,37.7451373
5255,-122.466255,37.744967
5256,-122.4675098,37.744862
5257,-122.415225,37.738418
5258,-122.4153451,37.7371829
5259,-122.4155533,37.734834
5260,-122.415691,37.73329
5261,-122.4150904,37.7415808
5262,-122.4151857,37.7403833
5263,-122.4458163,37.7824025
5264,-122.447279,37.7825361
5265,-122.4230452,37.785486
5266,-122.4577478,37.7812643
5267,-122.4563441,37.7814511
5268,-122.4495446,37.7821337
5269,-122.4458607,37.7826171
5270,-122.4329037,37.7842053
5271,-122.4299332,37.7848079
5272,-122.4264518,37.7850849
5273,-122.4491064,37.7823586
5274,-122.5008238,37.7793817
5275,-122.5018968,37.7793665
5276,-122.5051058,37.7791671
5277,-122.506178,37.7791193
5278,-122.5019088,37.7795283
5279,-122.445656,37.7151456
5280,-122.448108,37.713211
5281,-122.448825,37.712647
5282,-122.451906,37.710231
5283,-122.4540658,37.7083396
5284,-122.4147169,37.7762334
5285,-122.4126432,37.7745872
5286,-122.4121657,37.7742034
5287,-122.4110973,37.7733374
5288,-122.4106972,37.7730184
5289,-122.4062261,37.7694529
5290,-122.3749122,37.823172
5291,-122.3727155,37.8241695
5292,-122.3718589,37.8245149
5293,-122.3699791,37.8252626
5294,-122.3690368,37.8256513
5295,-122.3688537,37.8257285
5296,-122.3676655,37.826263
5297,-122.4185692,37.7436851
5298,-122.4198071,37.7418324
5299,-122.4200922,37.7413945
5300,-122.4372065,37.7722133
5301,-122.4375842,37.7740774
5302,-122.43796,37.7759414
5303,-122.4383359,37.777806
